# 2025年5月24日 浦和レッズ戦 2-1勝利
# 2025年5月31日 アルビレックス新潟戦 3-0勝利
# 2025年5月3日 清水エスパルス戦 3-0勝利
# 2025年6月11日 天皇杯 宮崎戦 3-0勝利
# 2025年6月15日 ヴィッセル神戸戦 2-1敗戦
# 2025年6月28日 サンフレッチェ広島戦 2-1勝利
# 2025年7月16日 天皇杯 ロアッソ熊本戦 2-1 勝利
# 2025年7月20日 横浜F・マリノス戦 3-0敗戦
# ファジアーノ岡山戦 0-0引分け
侍,「成敗！（Say-Bye！）」
侍,「こんな敗戦が年に何回かはあるんだからサッカー観戦とは本当にストレスフルな趣味」
侍,「グランパスDFがマンツーマンで基本的に相手FWについていくわけで、ついていったらそこにボールが落下してこなかったらどうなる？」
侍,「このあと、いったいどうなってしまうのか！？」
侍,「後ろでボールを繋ぐことの攻撃面での目的は『ロストする確率を下げつつボールを前進させること』なので」
侍,「まずい。作り直しだよ、こんなスープ」
侍,「そう。なので、その先にも相手FWがいたらどうだろう」
侍,「スープのように、やり直せるもんならやり直したい試合」
侍,「さてこの試合、稲垣と堀尾が帰ってきたのと、野上さんが左CBスタメンなのは驚き。あとは永井ツカサ和泉という前線も割と驚き」
侍,「その状況に対する反応速度に、それを狙ってやっていた神戸側とグランパス側との違いを見た感」
侍,「佐藤はベンチにはいたので、天皇杯で評価を下げたかプレー可能な程度の軽い怪我があったか」
侍,「ま、こんな試合もある。そもそも先方は上位」
侍,「暑いからハイプレスは限度あるだろうと思っていたので、はてさてどうなることやらという試合前」
侍,「やっぱり暑いので。お互いにハイプレスのスイッチになる状況だけは意識しつつ基本的にはCMFを囲んで無力化する作戦」
侍,「どうも侍です」
侍,「対4バックの基本、SBの外から殴るぜアタックで永井の決定機なんかを作り出していた」
侍,「推測！　だが前半に先方のFW陣が本当にやたらロングボールの落下点とズレていた」
侍,「それを決められたら良かったのだが」
侍,「負けてしまった(´・ω・`)」
侍,「悪い意味で事前の予想どおりで、セットプレーとカウンターでやられてしまった」
侍,「相手の緩いボレーも上手かった。ループ気味で堀尾的にはノーチャンス」
侍,「単純に先方が強かった」
侍,「失点して攻撃意識を強くした（？）森が上がったあとのスペースでカウンターをくらってしまった」
侍,「ハーフタイムでめっちゃ怒られたんだと思われ。相手について行くにしても基本はボールに対するプレーを求められるわけで」
侍,「ヤン・マテウス、キックフェイント気味に野上さんを一度ブロック姿勢にさせてからのシュートだったのであのフィニッシュは褒めるしかない」
侍,「お互いに特に奇策の類もなくぶつかり合って負けたので、力負けというしかなかろう」
侍,「なので森を代えて野上さんを右WBにしたこと自体は『まずは守備をしっかり』として理解できることではあった」
侍,「特に若手の……というかミドサーくらいまでの仕事ってそんな感じだよな。自信がついては叩きおられ、みたいな」
侍,「あとはアタッカー陣が仕留められるかどうかというところで、仕留められずに前係になればああいうミスも起きる」
侍,「こんな試合こそ、やわらかく」
侍,「河面が明らかに慌てていた」
侍,「失点は2つともとても残念と言うか防げたものだったとは思うが、それだけ押し込まれて『ミスったら失点』な状況を連続されてしまったら、そりゃ選手の集中力の持続も難しかろう、ということで」
侍,「ない、というか出すならちゃんと精度を保って出してくれという状況」
侍,「さてこの試合、グランパスでは菊地と内田スタメンがトピック」
侍,「山岸とユンカーが残念ながら不発だったのもな。その2人までボールがほぼ届かなかった」
侍,「どうも侍です」
侍,「ツカサあたりが上手く繋いでくれれば良かったのだが、そういう意味では『あれ？今の中に刺せたのでは？』という状況でサイドからの崩しを選択する姿も目立ったような」
侍,「わざわざそこに中山を置いたということはつまり、中山で押し込んで相手右サイドを下げさせたかったのではないか」
侍,「また何ともアレな感じのまま中断期間突入」
侍,「そうかもしれない。ただ、繰り返しになるが、そもそも論として『ボールに対してちゃんとプレーしよう』という基本をどう思っていたんだ、ということでもあり」
侍,「クリエイティブさを保ったまま馬車馬のように走ることが長谷川健太さんのチームでは求められる故」
侍,「まったく」
侍,「そこまでのモチベーションを持ってプレーできるのもチャンピオンズリーグならではとは思うが、ただトップ層がそういう指向なのはもう揺るぎようのない事実」
侍,「この試合も、勝利に値するかどうかはわからんけども、せめて引分にはできたと思われるので」
侍,「雑な転職スカウトDMみたいなタイトル」
侍,「なんだかなあ、と言いたくもなるというか、そもそもグランパスはいったいどういう想定でこの試合に入ったのだろうか、と首を傾げてしまった」
侍,「まあ、中断期間に『何か』は必要なんだろう。それが移籍加入かどうかはわからないが」
侍,「それはバレバレというか、中央を井手口と宮代でしっかり見張られている関係でどうしてもWBにパスを出してしまうのだが、そこに出てくるとわかっているタイミングでパスを出したら神戸SBとWGとがキッチリ挟み込みにくるのでそらしんどい」
侍,「おあとがよろしいようで」
侍,「先方も基本的には細かく繋ぐとかよりさっさと前線に放り込んでセカンドボール含めごちゃっと押し込んで何とかしよう、というチームなわけで」
侍,「成敗！（Say-Bye！）」
侍,「しかし先方も本当に流石で、じゃあ2-1となったところでとしっかり引き籠られたらまあ難しい」
侍,「負けてしまった(´・ω・`)」
侍,「グランパスはそこまでハメハメにはいかなかったものの、意外と前からプレスを実施していた」
侍,「だからグランパスの攻撃はイマイチな感じで」
侍,「一応は前プレに行く構造上、もう皆さんご存じのとおりグランパスDFラインは相手前線と1対1の状況になることを許容している」
侍,「おあとがよろしいようで」
侍,「そして蹴っ飛ばされて困ったことになっていた」
侍,「後半に森島ツカサが投入されて、あと守備の建て直しもあり、カウンターが機能するようになってだいぶ変わったんだがな」
侍,「ロングボールに競りに行くFWがわざと落下点からちょっとずれる作戦」
侍,「各チーム、グランパス守備陣の『1対1』を利用した戦術を採用してくるわけで、今シーズンは『左右に広げられたところで空いたスペースに走り込まれるアタック』に特にシーズン序盤では猛威を振るわれていた」
侍,「あっちは歴史的惨敗、こっちは年に1、2回はある程度の惨敗」
侍,「この試合、偶然かもだが、先方は新たなグランパス守備陣対策をぶつけてきたように見えた」
忍者,「2-0となったところで先方もちょっと戦い方を変えて、具体的にはハイプレスを仕掛けてきたのでござるが、時すでに遅しというか、その時間、その展開から頑張るのは難しかったでござろう」
忍者,「カップ戦なので、まあ勝ったからヨシ！」
忍者,「日曜日はしんどい試合になるでござろうけども、そろそろユンカーに一発かまして欲しいものでござるよﾆﾝﾆﾝ」
忍者,「おあとがよろしいようで」
忍者,「ﾆﾝﾆﾝ」
忍者,「どうも忍者です」
忍者,「勝ったでござるー(∩´∀｀)∩」
忍者,「相変わらず前半に点を取れないでござるし、先制できたと思ったら反攻されてなんだかアワアワしていたのが嘘のようでござった」
忍者,「大変申し訳ございません」
忍者,「グランパスファミリーの皆様がウキウキ浮かれた土曜夜と日曜とを過ごせることにおめでとうでござる」
忍者,「気分良いまま振り返っていければと思うでござるよﾆﾝﾆﾝ」
忍者,「さてこの試合、詳細不明だが欠場のカストロに代えて永井スタメン、あとは前節と同じでござった」
忍者,「なんて盛大なネタバレ……つまりようやく今シーズン本来の陣容となったわけでござる」
忍者,「DFラインの手前で足元で受けたいユンカーと、裏に抜けたい永井とが揃ったわけなので、てっきりその二択攻撃を相手に突きつけていくのかな、と試合前に思っていたのでござるが」
忍者,「ユンカー永井揃ってるんだからまずは裏を意識させてDFラインを下げさせよう、というのは論理的ではあるでござるけども」
忍者,「ひょっとしたら先方的にも意外だったのかも。先方の2CMFのプレスバックの反応が鈍かったでござった」
忍者,「おいおい……これはいつ決まるのかとドキドキしていたのに決まらなかったでござる」
忍者,「結果的に前半で一番惜しかったのはイキイキ原のヘディングでござった」
忍者,「こちらのスリーバックと1対1で剥がせてしまえば一気にPA付近まで進めるので、その事前段階はチームによって異なるものの、アタッカーにボールを届けよう！というのはグランパス対策の鉄板として定着したでござるなあ」
忍者,「そこから先の最後の質が先方にあれば危なかったでござる、かも」
忍者,「グランパスも前半20分過ぎくらいからはそれなりにビルドアップチャレンジもするようになったでござるし」
忍者,「と思っていたら先方は後半も特に変えてこなかったでござる。改めてボール大事にしようチャレンジ中との噂なので、相手よりもまずは自分たちということかもしれぬが」
忍者,「まだまだユンカーは時間制限つきなんでござろうし、前半では誰かビルドアップのサポートに入るほうが良いのではというシーンも散見されたので、ツカサに後ろと前とを繋いで欲しかったのではなかろうかと」
忍者,「和泉のぃゃらしぃゴールでござった。もちろん良い意味で」
忍者,「ポイントは交代策。明らかに足が止まってきた永井と和泉を躊躇無く山岸菊地と代えられたのは大きかったでござるな。あと内田も」
忍者,「先制、中押し、ダメ押しとまるで『グランパスは強い』と勘違いしてしまいそうな展開でござった」
忍者,「そこに立ちはだかるのは難敵・神戸さんでござる」
忍者,「他所様も底上げしてくるでござろうから」
忍者,「おあとがよろしいようで」
忍者,「どうも忍者です」
忍者,「ﾆﾝﾆﾝ🥷🥷🥷」
忍者,「勝ったでござるー(∩´∀｀)∩」
忍者,「どうも忍者です」
忍者,「カップ戦なので、勝ちは勝ちなので……ﾆﾝﾆﾝ」
忍者,「勝ったでござるー(∩´∀｀)∩」
忍者,「内容自体もまあ妥当ではござった。辛勝だけど」
忍者,「前説がドラマチック引き分けだっただけに、改めて勝点2分の違いをグランパスファミリーの皆様も噛み締めたでござろうとも」
忍者,「そろそろしつこいと言われそうでござる」
忍者,「ではこの忍者の給与アップも是非ともお願いしたいでござるよﾆﾝﾆﾝ」
忍者,「さてこの試合、まずはキャスパー山岸とうとう揃ってスタメン、ツカサCMFチャレンジで菊地左シャドーに右WB森が変化点でござった」
忍者,「な、なんだってー」
忍者,「ツカサCMFも、2列目の選手がやたら多いので3列目でも使えるならチームも助かるし個人のプレー幅も広がって良いよねでござるし」
忍者,「それは拙者のせいじゃなかろうもん……」
忍者,「そしてキックオフ、先方は3-3ビルドアップで絶対繋いでいくぞという雰囲気でござった」
忍者,「待ってほしい、その場合の結果責任とはグランパスが負うべきなのではござらぬか」
忍者,「WBが連動して詰める、というのが難しかったんだと思われるでござる」
忍者,「えぇ……」
忍者,「グランパスはというと、最初はまあ蹴っ飛ばしていたでござる」
忍者,「ではボチボチ試合内容について」
忍者,「先方がそれなりに根性前プレしてきたでござるし、相手の出方を伺おうという雰囲気」
忍者,「さてこの試合、グランパスとしてはキャスパー・ユンカースタメンが最大のトピック、あとはいつメンでござった」
忍者,「そこからグランパスがいきなりビルドアップチャレンジを始めたでござる」
忍者,「グランパスとしてはユンカーにあんまり守備をさせるわけにもいかない、というのが重要なポイントでござる」
忍者,「恐らくそれなりに想定内だったんではないかと思うのでござるが、ビルドアップすると相手の前プレ部隊が食いついてきたでござる」
忍者,「なのでグランパスはハイプレスはハイプレスながら、ユンカーとカストロは基本的にはパスコース阻害、和泉がグスタフソンをチェックというところで」
忍者,「そうなると、後ろで繋ぎつつちょっとギャップを作って、前線に縦パスを通せられれば、こちらのキャスパー山岸菊地と先方のスリーバックとが3対3の数的同数になるという構造でござる」
忍者,「今シーズンはどこもやってくるグランパス対策。そこもマンツーマンなのでビシっと通されると危ないことになるでござる」
忍者,「で、スリーバックが『晒される』状況になると流石に選手のクオリティの差が出てしまうでござる」
忍者,「インターセプト狙いは徹底されていたし前半では効いていたでござる。良いショートカウンターが何回か」
忍者,「そして森。そういう状況で一生懸命に前へのスプリントを繰り返していたでござる」
忍者,「ユンカーのコンディションが思ったよりも良さそうで、それなりにしっかり納めてチャンスメークしてくれたのは今後に向けて大変グッドでござった」
忍者,「決めきったユンカーも流石でござったな」
忍者,「そこを徳元下げの４バック化でそれなりにいなせたのは大きかったかも、でござる」
忍者,「で、後半。お互いに特に何かを変えたという雰囲気ではなかったものの、端的に言うと『稲垣がいなくて中盤の守備フィルターがいつもより弱い』問題がボディブローのように効いてきたでござる」
忍者,「三國は単純なスピード勝負ではほぼ負けないので、スピード系アタッカーとは何気に相性良いでござるし、ほぼピンチにならなかったでござるし」
忍者,「失点シーンはまさにエラーの積み重ねというか、あれだけDFライン近くにボールが届いてしまうと、そりゃそういうことも起きるでござろう」
忍者,「当然に先方も修正してくるので、これはちょっとヤバいかも、な雰囲気がやんわりと漂ったでござる」
忍者,「ありがとう永井浅野、ありがとう内田中山、でござる」
忍者,「広範囲に動き回るのは渡邊凌磨のタスクにして、あとのメンツはポジションを崩しすぎるなという感じでござった」
忍者,「反省点も多かったんでござるけども、繰り返しだがとにかく勝ったんだから、カップ戦だしヨシ！でござるよﾆﾝﾆﾝ」
忍者,「グランパス陣内で結果としてセカンドボールをかなり拾われるようになってしまったでござる」
忍者,「マリノス戦、先方の都合で色々と『異様な雰囲気』になることが予想されるため、メンタル面も含めしっかり準備してちゃんとブッ叩いてほしいものでござる」
忍者,「ボールの運ばれ方、そしてそこでピンポイントで合わせられるとなあ、というのは本当に」
忍者,「おあとがよろしいようで」
忍者,「そこがやはり、ここ最近の勝てないながらも負けてないこと、そして内容に対しての選手陣の自信ではなかろうかと、ﾆﾝﾆﾝ」
忍者,「ﾆﾝﾆﾝ」
忍者,「どうも忍者です」
忍者,「相手DFラインの手前で起点になれる山岸と、そこで引っ張った裏を使える永井という論理的ツートップになったでござるな」
忍者,「勝ったでござるー(∩´∀｀)∩」
忍者,「ﾆﾝﾄﾓｶﾝﾄﾓ」
忍者,「露骨に暑くてしんどいゲームでござった」
忍者,「再度、グッと押し込めるようになり、てんやわんやにわさわさ波状攻撃したでござる」
忍者,「最後は薄氷という感じでござったけども、勝ったからとりあえずヨシ！」
忍者,「PK獲得も原、決勝点につながったロングパスも原からでござったし。パス自体はカットされはしたでござるが」
忍者,「唐突なジークアクスネタはやめるでござるよ」
忍者,「中二日の相手には負けられない、という試合でござった」
忍者,「さようなら毎週水曜朝イチの情報遮断&アマプラ視聴でござる」
