記者,「どうも記者です」
記者,「自民党並みの惨敗でした」
記者,「レア度が違うと」
記者,「俺たちは金を払ってストレスを買っている」
記者,「侍さん、『ガチンコ！』ネタはアラサー以下には通じないと思うんですが……」
記者,「ラーメンの鬼乙」
記者,「気が進みませんが、順番に振り返っていきましょう」
記者,「野上さんは何だったんですかね」
記者,「前線は対ボール保持型でした」
記者,「始まってみると、お互いに状況に応じてハイプレスチャレンジしてみたりしなかったり、後からつないでみたりみなかったりと、ざっくり分けると何だか似たような戦いぶりでしたね」
記者,「そして前半の前半ではグランパスペースでした」
記者,「ビルドアップで危ないところもあったんですがね、先方の両WGはそこまでしっかり守備する系でもないのでこちらのWB経由での前進はそれなりに機能していました」
記者,「むう」
記者,「1失点目はなかなか難しかったように思います。ああいうゴチャゴチャな状況でヘディングで繋がれると事故りやすい」
記者,「問題は2失点目でしたね」
記者,「そこからのサイドチェンジで、最後は野上さんの股下を抜かれてしまいました」
記者,「決められたことよりも、そこまでボールを運ばれたことが問題ですよね」
記者,「攻撃面での決まらなさについ目を向けたくなりますが、後半の守備は前半と比べて明らかに安定してましたからね」
記者,「失点時、直接的にロストしたのは河面ながら、そもそも三國のパスが相手選手方向にちょっとズレてたんですよね」
記者,「リスク管理という意味で、そんなハイリスクなパスを出す必要があったのかどうか」
記者,「うーむむむ」
記者,「仕方なくというか、ボール来ない時のユンカーの悪癖で、サイドまでボール受けに来てましたね」
記者,「後半は全般的にそもそも厳しい状況でしたが、なんとも噛み合わないバッドゲームでした」
記者,「お前らまだまだだぞって良い意味でケツを叩かれたようになることを期待したいですね」
記者,「そう言うと無茶な感じもしますが、最近の欧州チャンピオンズリーグなんかも見てると『上手い選手がサボらずめっちゃ走る』という、ありそうでなかったガチンコサッカーがそこで展開されてますからねえ」
記者,「日本サッカーの明日をグランパスで一緒に作り出さないか！？」
記者,「大変申し訳ございません」
記者,「Jリーグ名物『他所に研究されたシーズン後半に沈む』にならないように、ですね」
記者,「それではまた次の記事でお会い致しましょう」
記者,「どうも記者です」
記者,「辛勝でしたね」
記者,「勝てば何でもいいそれがカップ戦」
記者,「辛勝でしたけど」
記者,「順番に振り返っていきましょう」
記者,「ホントはシーズン頭からやりたかったキャスパー山岸同時起用」
記者,「J1のチーム相手ではなかなか思いきれない感じの強気なテストでしたね」
記者,「グランパスも前から捕まえに行きたそうにはしていたものの、実際はそんなにはハイプレスしませんでした」
記者,「前が捕まえられないとなかなか連動はできませんからね」
記者,「ビルドアップﾅﾆｿﾚ食べられるの？　という感じで」
記者,「立ち上がり15分くらいはそんな感じで進みましたね」
記者,「何だったんですかね」
記者,「なんか後3人残して前7人でプレスに来る状況もちょくちょく見られましたね」
記者,「いったいどこの名古屋グランパスさんなんだ……みたいな話ですね」
記者,「典型的な『擬似カウンター』炸裂です」
記者,「ご褒美のようなスルーパスが出て右サイド爆走からのナイスアシストでした」
記者,「もっと圧倒してほしかったという願望はあったものの、グランパスが事故る雰囲気も特になく、前半は平穏にリードして進みました」
記者,「なんかボールを全然奪えなくてやたら攻め込まれる展開になってしまいました」
記者,「天皇杯やらかしには伝統と実績多数のグランパスだけに一気に暗雲漂ってきましたが、最終的にはベンチメンバーの質の差が勝敗を分けましたね」
記者,「3回戦突破で、ようやく『天皇杯始まった』感がありますねえ」
記者,「次のマリノス戦に向けて弾みがついたでしょうか」
記者,「申し訳ないですけども、こちらも勝点的に余裕があるわけではないですからね」
記者,「それではまた次の記事でお会い致しましょう」
記者,「どうも記者です」
記者,「3試合ぶりのご無沙汰でした忍者さん」
記者,「スタメン組の選手たち、とんでもない汗の量でした」
記者,「だから、僕は……」
記者,「だって、オンタイムで使える最後のタイミングなんですもん……」
記者,「では試合を振り返っていきましょう」
記者,「ダンが語っていた『追いかける立場』てやつですね」
記者,「河面じゃないんかいとは」
記者,「試合が始まると、とりあえず蹴っ飛ばすグランパスに対し、信頼と実績のキック技術を誇る大迫を組み込んだビルドアップという先方でしたね」
記者,「ここ最近の試合と比べて、おやおや？と思うほど蹴っ飛ばしていたグランパスでした」
記者,「グランパスのロングボールからは、シャドーが競り合ってフリック、その時にトップの位置にいる選手が裏抜けを狙う、という狙いは感じさせられました」
記者,「最近よく見られる三國と堀尾とのパス交換、あれを何のためにやってるんだと言われる方もいらっしゃるのですが、前線の動き出しにキックのタイミングを合わせるという意味合いがかなり」
記者,「先方の荒木がチャレンジに出る裏を狙ったカストロのナイスランニング&地味なナイスシュートでした」
記者,「それは上手くいっていたんでしょうか」
記者,「SHIT」
記者,「ふーむ？」
記者,「結果的にむしろ三國から原へのパスコースが窮屈になってしまっていた印象でした」
記者,「ただ、とりあえずそういうビルドアップチャレンジをすることで、ハイプレスをする時に稲垣椎橋と和泉徳元とが連動するための時間が生まれました」
記者,「というわけで大迫のミスを誘発してのカストロ2点目」
記者,「からの〜薄氷の勝利！」
記者,「3点目を取り損ねたことでグランパスファミリーの皆様にドキドキを強制的に与えるグランパス選手陣でした」
記者,「2連敗してもまだ大丈夫な心の余裕的なものが、かなり」
記者,「来週のヴェルディ戦、相手の順位的に『しっかり叩いてステップアップ』したい試合となりました」
記者,「自分たちよりも下位をしっかり叩くことが基本ですからね」
記者,「それではまた次の記事でお会いいたしましょう」
記者,「どうも記者です」
記者,「久々の、なんともならん！　感じでしたね」
記者,「あら、素直な感じで」
記者,「なんとも気分の悪い敗戦でした」
記者,「サクッと振り返っていきましょう」
記者,「中山が左WB起用でしたね」
記者,「機能してたんでしょうか」
記者,「SHIT」
記者,「どのへんがでしょう」
記者,「つまり前プレがあんまり機能しないことが想定されるわけですよね」
記者,「そして蹴っ飛ばされてしまう、と」
記者,「蹴っ飛ばしてくる相手にこの『一応前プレ』はどうだったのか、ということですか」
記者,「なんだか押し込まれていましたよね」
記者,「はい」
記者,「なんだったんでしょうか」
記者,「WHAT？」
記者,「跳ね返せないので、ボールがそのままのコースで前進しますよね」
記者,「ボールが届いちゃいますね。そこで跳ね返せばいいっちゃいいんでしょうけど」
記者,「うーん、それって本当にそうなんですか？」
記者,「後半になったらグランパスDF陣が修正したのか、相手FWを離してでも落下点に入って跳ね返すようになりましたよね、何気に」
記者,「で、そんなこんなで前半はなんかやたらと押し込まれてしまいました」
記者,「じゃあ作戦負けですか？」
記者,「あとサイドですよね。WBのところでボールを失う構図がとても目につきました」
記者,「その辺をサボらないのは流石2連覇中のチームだよな感が」
